액터번호,이미지캡션(국문),이미지캡션(영문)
0562,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 A자 선 자세를 취하고 있는 좌측 정면 모습.,"An 20s women is taking position on white backround; posing A posture with both arms, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
0562,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 A자 선 자세를 취하고 있는 우측 후면 모습.,"An 20s women is taking position on white backround; posing A posture with both arms, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
0562,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 A자 선 자세를 취하고 있는 후면 모습.,"An 20s women is taking position on white backround; posing A posture with both arms, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
0562,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 A자 선 자세를 취하고 있는 좌측 후면 모습.,"An 20s women is taking position on white backround; posing A posture with both arms, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
0562,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 A자 선 자세를 취하고 있는 우측 정면 모습.,"An 20s women is taking position on white backround; posing A posture with both arms, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An 20s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An 20s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An 20s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An 20s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An 20s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An 20s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An 20s women is taking position on white backround; folding right arm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An 20s women is taking position on white backround; folding right arm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 후면 모습.,"An 20s women is taking position on white backround; folding right arm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 팔 굽힌 선 자세를 취하고 있는 후면 모습.,"An 20s women is taking position on white backround; folding right arm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 후면 모습.,"An 20s women is taking position on white backround; folding right arm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 정면 모습.,"An 20s women is taking position on white backround; folding right arm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 아래 팔 올린 선 자세를 취하고 있는 정면 모습.,"An 20s women is taking position on white backround; raising up right forearm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 아래 팔 올린 선 자세를 취하고 있는 좌측 정면 모습.,"An 20s women is taking position on white backround; raising up right forearm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 아래 팔 올린 선 자세를 취하고 있는 우측 후면 모습.,"An 20s women is taking position on white backround; raising up right forearm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 아래 팔 올린 선 자세를 취하고 있는 후면 모습.,"An 20s women is taking position on white backround; raising up right forearm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 아래 팔 올린 선 자세를 취하고 있는 좌측 후면 모습.,"An 20s women is taking position on white backround; raising up right forearm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 아래 팔 올린 선 자세를 취하고 있는 우측 정면 모습.,"An 20s women is taking position on white backround; raising up right forearm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 뻗은 선 자세를 취하고 있는 정면 모습.,"An 20s women is taking position on white backround; stratching both arms forward, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 뻗은 선 자세를 취하고 있는 좌측 정면 모습.,"An 20s women is taking position on white backround; stratching both arms forward, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 뻗은 선 자세를 취하고 있는 우측 후면 모습.,"An 20s women is taking position on white backround; stratching both arms forward, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 뻗은 선 자세를 취하고 있는 후면 모습.,"An 20s women is taking position on white backround; stratching both arms forward, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 뻗은 선 자세를 취하고 있는 좌측 후면 모습.,"An 20s women is taking position on white backround; stratching both arms forward, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
0587,흰색 배경에서 20대 남자가 반팔티와 나일론바지를 입고 양팔 뻗은 선 자세를 취하고 있는 우측 정면 모습.,"An 20s women is taking position on white backround; stratching both arms forward, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
0611,흰색 배경에서 30대 남자가 반팔티와 나일론바지를 입고 바로 앉은 자세를 취하고 있는 정면 모습.,"An 30s women is taking position on white backround; sitting straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
0611,흰색 배경에서 30대 남자가 반팔티와 나일론바지를 입고 바로 앉은 자세를 취하고 있는 좌측 정면 모습.,"An 30s women is taking position on white backround; sitting straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
0611,흰색 배경에서 30대 남자가 반팔티와 나일론바지를 입고 바로 앉은 자세를 취하고 있는 우측 후면 모습.,"An 30s women is taking position on white backround; sitting straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
